,price,bedrooms,bathrooms,view,condition,grade,lat,long,basement,floors_1.5,floors_2.0,floors_2.5,floors_3.0,floors_3.5
13771,356000.0,2,1.0,0.0,3,7,47.51300000000001,-121.857,1,0,0,0,0,0
13772,395000.0,3,1.0,0.0,4,7,47.7263,-122.3,0,0,0,0,0,0
13773,575000.0,2,1.0,0.0,4,7,47.6549,-122.352,1,0,0,0,0,0
13774,515000.0,3,1.75,0.0,4,6,47.5589,-122.394,0,1,0,0,0,0
13775,618250.0,4,3.25,0.0,4,8,47.6801,-122.315,1,1,0,0,0,0
13776,245000.0,3,1.5,0.0,3,7,47.7308,-122.194,0,0,1,0,0,0
13777,690000.0,3,2.75,0.0,3,9,47.6399,-122.311,1,1,0,0,0,0
13778,465000.0,5,2.25,0.0,3,7,47.5249,-122.044,1,0,0,0,0,0
13779,280000.0,3,1.75,0.0,4,7,47.3066,-122.378,1,0,0,0,0,0
13780,285000.0,3,1.75,0.0,3,7,47.4883,-122.221,0,0,0,0,0,0
13781,320000.0,3,2.25,0.0,3,7,47.3826,-122.027,0,0,1,0,0,0
13782,355000.0,4,3.0,0.0,4,7,47.3726,-122.433,1,0,1,0,0,0
13783,670000.0,3,2.0,0.0,3,8,47.6275,-122.12,0,1,0,0,0,0
13784,550000.0,1,1.0,0.0,3,7,47.537,-122.375,1,0,0,0,0,0
13785,765000.0,4,2.75,0.0,5,8,47.6864,-122.347,1,1,0,0,0,0
13786,430000.0,3,1.0,0.0,3,7,47.5554,-122.279,1,1,0,0,0,0
13787,950000.0,3,2.5,2.0,3,9,47.6469,-122.389,0,0,1,0,0,0
13788,525000.0,4,1.75,0.0,4,7,47.5579,-122.271,1,0,0,0,0,0
13790,345000.0,3,2.75,0.0,3,8,47.3486,-122.301,0,0,1,0,0,0
13793,390000.0,3,1.75,0.0,3,8,47.35,-122.162,0,0,1,0,0,0
13795,295000.0,4,2.25,0.0,3,7,47.3604,-122.179,0,0,1,0,0,0
13797,380000.0,3,2.5,0.0,3,8,47.3722,-122.044,0,0,1,0,0,0
13798,550000.0,3,1.0,0.0,3,7,47.5851,-122.172,0,0,0,0,0,0
13799,199900.0,5,1.75,0.0,3,7,47.3266,-122.291,0,0,0,0,0,0
13800,329900.0,3,1.75,0.0,5,7,47.5362,-122.271,0,1,0,0,0,0
13801,898000.0,3,2.25,0.0,3,8,47.6113,-122.164,0,0,0,0,0,0
13802,875000.0,4,2.25,2.0,5,8,47.5836,-122.074,1,0,0,0,0,0
13803,375000.0,4,2.5,0.0,3,9,47.3681,-122.31,0,0,1,0,0,0
13804,365000.0,3,2.5,0.0,3,8,47.3506,-122.039,0,0,1,0,0,0
13805,530000.0,4,2.75,0.0,4,7,47.6871,-122.307,1,1,0,0,0,0
13806,225500.0,3,1.0,0.0,4,6,47.3643,-122.081,0,0,0,0,0,0
13807,318000.0,4,2.25,0.0,3,8,47.4651,-122.192,1,0,0,0,0,0
13808,910000.0,4,2.5,0.0,4,9,47.562,-122.081,0,0,1,0,0,0
13809,207000.0,3,1.0,0.0,4,7,47.3221,-122.282,1,0,0,0,0,0
13812,640000.0,3,2.5,0.0,3,8,47.6443,-122.385,0,0,0,1,0,0
13813,500000.0,3,2.0,0.0,3,8,47.4726,-121.99,0,0,1,0,0,0
13814,390000.0,5,1.75,0.0,4,7,47.7217,-122.188,1,0,0,0,0,0
13815,284000.0,3,2.25,0.0,3,7,47.4199,-122.157,1,1,0,0,0,0
13816,620000.0,3,2.0,0.0,4,8,47.5142,-122.021,0,0,0,0,0,0
13817,495000.0,4,1.75,0.0,3,8,47.62600000000001,-122.048,1,0,0,0,0,0
13818,499950.0,3,2.5,0.0,3,7,47.7359,-121.984,0,0,1,0,0,0
13819,330000.0,3,1.0,0.0,3,7,47.7687,-122.166,0,0,0,0,0,0
13820,665000.0,3,2.0,0.0,5,7,47.6638,-122.362,1,1,0,0,0,0
13821,850000.0,3,2.5,0.0,3,8,47.6315,-122.362,1,0,1,0,0,0
13822,599950.0,4,2.5,0.0,4,8,47.57,-122.02,0,0,1,0,0,0
13823,360000.0,4,2.5,0.0,3,8,47.4597,-122.355,0,0,1,0,0,0
13824,699000.0,3,2.5,0.0,3,9,47.7043,-122.128,0,0,1,0,0,0
13825,475000.0,3,1.75,0.0,5,6,47.6966,-122.375,1,0,0,0,0,0
13826,575000.0,3,2.0,0.0,3,8,47.3477,-122.519,0,0,1,0,0,0
13827,345000.0,2,1.5,0.0,3,7,47.5998,-122.3,1,0,1,0,0,0
13828,367950.0,4,2.5,0.0,3,8,47.3511,-122.287,0,0,1,0,0,0
13829,374500.0,3,2.25,0.0,3,8,47.7428,-122.231,0,0,1,0,0,0
13830,607500.0,4,2.5,0.0,3,8,47.7151,-122.305,0,0,1,0,0,0
13831,374000.0,3,1.0,0.0,4,7,47.7412,-122.109,0,0,0,0,0,0
13832,390000.0,3,1.0,0.0,3,7,47.7142,-122.319,0,0,0,0,0,0
13833,705000.0,4,3.25,0.0,3,9,47.6706,-122.356,0,0,0,1,0,0
13834,467000.0,3,2.5,0.0,3,8,47.5323,-121.856,0,0,1,0,0,0
13835,243500.0,3,3.0,0.0,3,6,47.4005,-122.293,0,0,0,0,0,0
13836,593000.0,3,2.75,0.0,3,10,47.5307,-122.074,1,0,1,0,0,0
13837,223000.0,3,1.0,0.0,3,6,47.5107,-122.345,0,0,0,0,0,0
13838,574000.0,4,2.5,2.0,3,9,47.3895,-122.033,0,0,1,0,0,0
13839,400000.0,3,2.0,0.0,3,7,47.4544,-122.204,1,0,0,0,0,0
13840,772000.0,4,2.75,0.0,4,8,47.6339,-122.18,1,0,0,0,0,0
13841,593777.0,3,1.75,0.0,4,7,47.684,-122.113,0,0,0,0,0,0
13842,539500.0,4,3.5,0.0,4,8,47.5591,-122.302,1,0,1,0,0,0
13843,550000.0,3,2.5,0.0,3,8,47.5469,-121.997,0,0,1,0,0,0
13844,265000.0,2,2.0,0.0,3,8,47.4989,-122.265,1,0,0,0,0,0
13845,428000.0,3,1.75,0.0,3,7,47.7562,-122.145,1,0,0,0,0,0
13846,505000.0,3,2.0,0.0,5,7,47.6978,-122.297,0,0,0,0,0,0
13848,230000.0,3,1.75,0.0,3,8,47.3308,-122.365,0,0,0,0,0,0
13849,695000.0,4,2.5,0.0,3,10,47.5605,-122.016,0,0,1,0,0,0
13850,700000.0,4,2.75,2.0,3,9,47.5398,-121.859,0,0,1,0,0,0
13851,712500.0,3,1.75,0.0,3,7,47.6631,-122.357,0,1,0,0,0,0
13852,480000.0,3,2.5,0.0,3,8,47.7761,-122.169,0,0,1,0,0,0
13853,470000.0,3,2.5,0.0,4,7,47.7089,-122.201,1,0,0,0,0,0
13854,335000.0,3,1.75,0.0,3,7,47.6923,-121.92,1,0,0,0,0,0
13855,270000.0,3,1.5,0.0,3,7,47.3737,-122.224,1,0,0,0,0,0
13856,810000.0,5,3.25,0.0,3,8,47.7233,-122.117,1,0,0,0,0,0
13857,589000.0,3,3.0,0.0,3,8,47.648,-122.358,1,0,0,0,1,0
13858,415000.0,2,1.0,0.0,3,7,47.6803,-122.287,0,0,0,0,0,0
13859,197000.0,4,2.25,0.0,3,7,47.4672,-122.185,1,0,0,0,0,0
13860,235500.0,3,1.5,0.0,4,7,47.3489,-122.306,1,0,0,0,0,0
13861,460000.0,3,2.25,0.0,3,8,47.587,-122.301,1,0,1,0,0,0
13862,572500.0,5,1.75,0.0,4,8,47.5352,-122.392,1,0,0,0,0,0
13863,302000.0,5,2.0,0.0,4,7,47.4915,-122.143,0,0,0,0,0,0
13864,870000.0,3,2.5,0.0,4,10,47.6939,-122.189,1,0,1,0,0,0
13865,485000.0,3,1.0,0.0,3,7,47.6413,-122.401,0,0,0,0,0,0
13866,240000.0,3,2.0,0.0,3,7,47.3463,-122.304,0,0,0,0,0,0
13867,383000.0,3,1.75,0.0,3,7,47.7343,-122.193,0,0,0,0,0,0
13868,750000.0,4,2.75,0.0,3,8,47.6143,-122.305,0,1,0,0,0,0
13869,409950.0,2,1.75,0.0,5,6,47.6926,-122.346,0,0,0,0,0,0
13870,246000.0,3,1.5,0.0,3,7,47.4912,-122.312,0,0,0,0,0,0
13871,860000.0,4,1.75,0.0,5,7,47.6751,-122.289,1,0,1,0,0,0
13872,339950.0,3,2.25,0.0,4,7,47.4279,-122.161,0,0,1,0,0,0
13873,315000.0,5,1.75,0.0,4,7,47.4631,-122.341,1,0,0,0,0,0
13874,698000.0,3,2.5,0.0,3,9,47.6201,-122.025,0,0,1,0,0,0
13875,419000.0,2,2.5,0.0,4,8,47.6213,-122.153,0,0,1,0,0,0
13876,372000.0,3,1.0,0.0,3,7,47.6909,-122.083,0,0,0,0,0,0
13877,425000.0,3,2.5,0.0,3,7,47.5322,-121.871,0,0,1,0,0,0
13878,386500.0,3,2.25,0.0,3,8,47.7239,-122.313,1,1,0,0,0,0
13879,348000.0,2,1.0,0.0,3,5,47.7145,-122.285,0,0,0,0,0,0
13880,754000.0,5,3.5,0.0,3,10,47.5627,-122.216,1,0,1,0,0,0
13881,269950.0,4,3.0,0.0,4,7,47.294,-122.218,0,0,1,0,0,0
13882,891500.0,3,2.5,0.0,4,10,47.5602,-122.03,0,0,1,0,0,0
13883,349950.0,4,1.75,0.0,5,7,47.5329,-122.292,1,0,0,0,0,0
13884,360000.0,2,1.0,0.0,3,7,47.4342,-122.195,1,0,0,0,0,0
13885,975000.0,4,2.25,0.0,4,8,47.5907,-122.196,0,0,1,0,0,0
13886,449250.0,4,2.0,0.0,5,7,47.7042,-122.352,0,1,0,0,0,0
13887,350000.0,4,2.25,0.0,3,7,47.4854,-122.16,0,0,1,0,0,0
13888,790000.0,4,1.75,3.0,4,7,47.6681,-122.36,0,1,0,0,0,0
13889,990000.0,3,1.75,4.0,4,9,47.5314,-122.222,1,0,0,0,0,0
13890,834000.0,3,2.25,0.0,3,9,47.6272,-122.297,0,0,1,0,0,0
13891,466950.0,3,1.0,0.0,3,7,47.6837,-122.391,1,0,0,0,0,0
13892,262500.0,3,1.75,3.0,5,7,47.2741,-122.266,1,1,0,0,0,0
13893,762300.0,4,2.5,0.0,3,10,47.6378,-122.04,0,0,1,0,0,0
13895,439000.0,4,2.5,2.0,3,7,47.7596,-122.269,1,0,0,0,0,0
13897,420000.0,3,2.5,0.0,3,8,47.6027,-122.02,0,0,1,0,0,0
13898,549000.0,3,2.25,0.0,3,8,47.6432,-122.057,0,0,1,0,0,0
13899,518000.0,4,2.5,0.0,5,8,47.6048,-122.298,1,1,0,0,0,0
13900,695000.0,4,2.5,0.0,3,9,47.5839,-122.052,0,0,1,0,0,0
13901,485000.0,3,2.5,0.0,3,8,47.6194,-122.041,0,0,1,0,0,0
13902,280000.0,3,1.75,0.0,4,6,47.4238,-122.052,0,1,0,0,0,0
13903,306500.0,2,1.0,0.0,4,6,47.3221,-122.344,0,1,0,0,0,0
13904,720000.0,2,1.0,0.0,3,6,47.6238,-122.191,0,0,0,0,0,0
13905,277500.0,3,2.5,3.0,3,7,47.1944,-121.974,0,0,1,0,0,0
13906,649000.0,3,2.0,4.0,3,8,47.4663,-122.369,0,0,1,0,0,0
13908,267800.0,2,1.0,0.0,4,6,47.7515,-122.316,0,0,0,0,0,0
13909,625000.0,4,2.75,0.0,3,8,47.5703,-121.996,0,0,1,0,0,0
13910,600000.0,4,2.5,0.0,3,9,47.7316,-122.289,1,1,0,0,0,0
13911,395000.0,4,2.0,0.0,4,7,47.745,-122.302,0,1,0,0,0,0
13912,212000.0,4,2.5,0.0,3,7,47.3776,-122.314,0,1,0,0,0,0
13913,425000.0,2,1.0,0.0,3,7,47.6829,-122.393,1,0,0,0,0,0
13914,870000.0,4,1.75,2.0,3,8,47.6779,-122.357,1,1,0,0,0,0
13915,420000.0,3,2.5,0.0,3,7,47.5321,-121.851,0,0,1,0,0,0
13916,800000.0,4,2.25,0.0,3,8,47.5593,-122.082,0,0,1,0,0,0
13917,575000.0,3,2.5,0.0,3,8,47.7371,-122.215,0,0,1,0,0,0
13918,915000.0,3,3.25,0.0,3,9,47.6186,-122.288,1,0,1,0,0,0
13919,400000.0,3,2.25,0.0,3,7,47.7112,-122.238,0,0,1,0,0,0
13920,750000.0,3,2.5,2.0,4,8,47.5714,-122.408,1,0,0,0,0,0
13921,235000.0,3,1.0,0.0,5,7,47.3604,-122.111,0,0,0,0,0,0
13922,599950.0,5,3.0,0.0,5,8,47.7176,-122.302,1,0,0,0,0,0
13923,481203.0,2,1.0,0.0,3,7,47.6798,-122.292,0,0,0,0,0,0
13925,379000.0,3,2.5,0.0,4,7,47.6939,-122.184,0,0,1,0,0,0
13926,626000.0,3,1.75,0.0,4,7,47.6785,-122.372,1,0,1,0,0,0
13927,535000.0,2,1.0,0.0,3,7,47.68600000000001,-122.341,1,0,0,0,0,0
13929,410000.0,2,1.5,0.0,3,7,47.678,-122.322,1,0,1,0,0,0
13930,940000.0,4,2.5,3.0,4,8,47.5654,-122.163,1,0,0,0,0,0
13931,326250.0,3,1.0,0.0,3,7,47.7244,-122.226,0,0,0,0,0,0
13932,200000.0,2,1.0,0.0,3,6,47.4941,-122.24,0,0,0,0,0,0
13933,880000.0,4,2.5,0.0,5,8,47.5935,-122.172,1,0,0,0,0,0
13934,370000.0,2,2.0,0.0,3,9,47.72,-121.402,0,0,1,0,0,0
13935,190000.0,2,2.5,0.0,3,8,47.4499,-122.189,0,0,1,0,0,0
13936,160000.0,2,1.0,0.0,4,6,47.3336,-122.215,0,0,0,0,0,0
13937,625000.0,4,3.0,0.0,3,9,47.7107,-122.229,1,0,0,0,0,0
13938,590000.0,4,3.5,0.0,3,10,47.459,-122.118,1,0,1,0,0,0
13939,575000.0,3,2.5,0.0,3,8,47.6679,-122.165,0,0,1,0,0,0
13940,470000.0,2,1.0,0.0,5,7,47.6939,-122.348,0,0,0,0,0,0
13941,130000.0,2,1.0,0.0,4,4,47.5289,-122.033,0,0,0,0,0,0
13942,229000.0,3,1.0,0.0,3,7,47.5108,-122.165,0,0,0,0,0,0
13943,279900.0,3,1.0,0.0,3,6,47.3215,-122.399,0,1,0,0,0,0
13944,307000.0,3,1.0,0.0,3,7,47.6499,-121.915,0,0,0,0,0,0
13945,399950.0,3,1.75,0.0,3,7,47.6957,-121.913,1,0,0,0,0,0
13946,405000.0,4,2.25,0.0,3,7,47.7673,-122.202,1,0,0,0,0,0
13947,539950.0,4,2.75,0.0,4,8,47.544,-122.176,1,0,0,0,0,0
13948,129000.0,2,1.0,0.0,3,6,47.38800000000001,-122.234,0,0,0,0,0,0
13949,340000.0,3,1.75,0.0,3,7,47.7601,-122.197,0,0,0,0,0,0
13950,214950.0,3,1.75,0.0,4,7,47.3621,-122.094,1,0,0,0,0,0
13951,450000.0,4,2.75,2.0,3,8,47.51300000000001,-122.252,1,0,0,0,0,0
13952,515000.0,3,1.75,0.0,4,7,47.5677,-122.363,1,0,0,0,0,0
13954,230000.0,3,1.0,0.0,4,7,47.4432,-122.282,0,0,0,0,0,0
13955,681000.0,3,1.75,0.0,4,8,47.5527,-122.16,0,0,0,0,0,0
13956,580000.0,2,1.0,0.0,3,7,47.6652,-122.338,0,0,0,0,0,0
13957,295000.0,2,2.0,0.0,3,7,47.459,-122.205,1,0,0,0,0,0
13958,286000.0,2,1.0,0.0,3,7,47.537,-122.385,0,0,0,0,0,0
13959,425000.0,3,1.5,0.0,3,7,47.7146,-122.311,1,0,0,0,0,0
13960,170000.0,2,1.0,0.0,3,7,47.3459,-122.299,0,0,0,0,0,0
13961,380000.0,3,2.0,0.0,3,7,47.5568,-122.382,0,0,0,0,0,0
13962,506000.0,3,2.0,0.0,3,7,47.6853,-122.293,0,0,0,0,0,0
13963,315000.0,3,2.5,0.0,3,7,47.4068,-122.18,0,0,1,0,0,0
13964,449950.0,4,2.5,0.0,3,8,47.5362,-121.877,0,0,1,0,0,0
13965,255000.0,3,1.0,0.0,3,7,47.5116,-122.191,0,0,0,0,0,0
13966,289000.0,3,2.5,0.0,3,7,47.3462,-122.286,1,0,1,0,0,0
13967,389000.0,3,1.75,0.0,4,7,47.5327,-122.032,0,0,0,0,0,0
13968,327000.0,3,1.5,2.0,4,7,47.2156,-122.029,0,0,0,0,0,0
13970,210000.0,3,1.0,0.0,3,6,47.548,-122.284,0,0,0,0,0,0
13972,360000.0,4,2.5,0.0,3,7,47.4813,-122.188,0,0,1,0,0,0
13973,875000.0,4,2.5,0.0,3,11,47.7125,-122.081,0,0,1,0,0,0
13974,550000.0,4,2.25,0.0,3,8,47.6384,-122.116,0,0,0,0,0,0
13975,257500.0,3,1.5,0.0,3,7,47.503,-122.351,0,0,0,0,0,0
13977,202950.0,2,1.0,0.0,5,6,47.3613,-122.088,0,0,0,0,0,0
13978,622000.0,4,1.75,0.0,5,8,47.6965,-122.393,1,0,0,0,0,0
13979,455000.0,4,1.75,0.0,3,8,47.7453,-122.129,1,0,0,0,0,0
13980,805000.0,3,2.5,3.0,3,10,47.654,-122.088,0,0,1,0,0,0
13981,257000.0,2,1.0,0.0,3,6,47.7407,-122.351,0,0,0,0,0,0
13982,744500.0,5,2.5,0.0,4,8,47.6144,-122.167,1,0,0,0,0,0
13983,885000.0,4,2.5,0.0,3,8,47.6916,-122.203,0,0,1,0,0,0
13984,355000.0,2,2.25,0.0,3,8,47.5844,-122.316,1,0,1,0,0,0
13985,240000.0,3,1.0,0.0,4,7,47.3742,-122.149,0,0,0,0,0,0
13986,169000.0,3,1.5,0.0,4,6,47.3302,-122.36,0,0,1,0,0,0
13987,639900.0,3,2.5,0.0,4,8,47.6367,-122.109,0,0,1,0,0,0
13988,292000.0,3,1.75,0.0,5,7,47.3921,-122.182,0,0,0,0,0,0
13989,563500.0,4,2.5,3.0,3,9,47.5312,-121.861,0,0,1,0,0,0
13990,389000.0,2,2.0,0.0,3,8,47.7199,-122.022,0,0,0,0,0,0
13992,661000.0,3,2.0,0.0,4,8,47.6947,-122.19,0,0,1,0,0,0
13993,344000.0,2,2.0,0.0,3,8,47.7132,-122.033,0,0,0,0,0,0
13994,510000.0,1,1.0,0.0,3,5,47.6567,-122.392,1,0,0,0,0,0
13995,289000.0,2,1.0,0.0,3,7,47.5324,-122.387,0,0,0,0,0,0
13996,365000.0,3,2.25,0.0,3,8,47.5065,-122.191,1,1,0,0,0,0
13997,410000.0,3,1.5,0.0,4,7,47.5316,-121.959,0,0,0,0,0,0
13998,535610.0,3,1.0,0.0,5,7,47.6765,-122.386,1,1,0,0,0,0
13999,397950.0,4,1.75,0.0,3,8,47.457,-122.346,0,0,1,0,0,0
14000,284000.0,3,1.75,0.0,3,7,47.5472,-122.303,1,0,0,0,0,0
14001,201000.0,4,1.5,0.0,3,7,47.4931,-122.305,0,1,0,0,0,0
14002,734000.0,4,2.25,0.0,4,7,47.6806,-122.36,1,1,0,0,0,0
14003,357500.0,5,3.0,0.0,3,7,47.3342,-122.169,0,0,1,0,0,0
14004,550120.0,5,2.5,0.0,3,8,47.6919,-122.115,1,0,0,0,0,0
14005,300000.0,3,1.5,0.0,3,8,47.3195,-122.273,0,0,0,0,0,0
14006,374950.0,3,2.5,0.0,3,8,47.3843,-122.213,0,0,1,0,0,0
14007,602500.0,4,1.75,0.0,3,8,47.5755,-122.033,0,0,1,0,0,0
14008,221000.0,3,1.0,0.0,3,7,47.4356,-122.29,0,0,0,0,0,0
14009,920000.0,5,3.0,0.0,3,7,47.6404,-122.325,1,0,1,0,0,0
14010,235000.0,4,2.0,0.0,3,7,47.5163,-122.268,0,0,0,0,0,0
14011,375000.0,3,1.0,0.0,3,7,47.7292,-122.231,0,0,0,0,0,0
14012,599000.0,4,2.5,0.0,3,8,47.5521,-121.996,0,0,1,0,0,0
14013,562100.0,3,2.25,0.0,3,8,47.7015,-122.13,0,0,1,0,0,0
14014,640000.0,3,2.5,0.0,3,8,47.6195,-122.299,1,0,1,0,0,0
14015,294000.0,3,2.0,0.0,4,7,47.4707,-122.26,1,0,0,0,0,0
14016,714000.0,4,2.5,0.0,3,9,47.7069,-122.131,0,0,1,0,0,0
14017,970000.0,4,3.25,3.0,3,9,47.7698,-122.386,1,0,0,0,0,0
14018,280000.0,4,2.25,0.0,3,7,47.194,-121.981,0,0,1,0,0,0
14019,260000.0,4,2.5,0.0,3,7,47.3994,-122.204,0,0,1,0,0,0
14020,294000.0,3,1.5,0.0,4,7,47.3321,-122.373,0,1,0,0,0,0
14021,255500.0,4,1.0,2.0,5,5,47.2716,-122.144,0,1,0,0,0,0
14023,450000.0,3,2.0,0.0,3,7,47.7218,-122.079,0,0,0,0,0,0
14024,368000.0,3,1.0,0.0,3,7,47.7677,-122.163,0,0,0,0,0,0
14025,830000.0,4,2.25,0.0,3,8,47.6042,-122.193,1,0,0,0,0,0
14026,282500.0,2,1.75,0.0,4,6,47.49800000000001,-122.35,1,0,0,0,0,0
14027,335000.0,3,2.25,0.0,4,7,47.5643,-121.897,0,0,0,0,0,0
14028,558000.0,2,2.0,0.0,5,6,47.5668,-122.384,1,0,0,0,0,0
14029,270000.0,4,1.5,0.0,4,7,47.4905,-122.347,0,1,0,0,0,0
14030,152000.0,2,1.0,0.0,3,4,47.3882,-122.208,0,0,0,0,0,0
14031,493000.0,4,1.75,0.0,4,7,47.7326,-122.179,0,1,0,0,0,0
14032,740000.0,4,2.5,0.0,3,10,47.5595,-122.114,0,0,1,0,0,0
14033,789800.0,3,2.5,2.0,3,9,47.6536,-122.203,1,0,1,0,0,0
14034,275000.0,2,1.0,0.0,3,6,47.6929,-122.36,0,0,0,0,0,0
14036,424000.0,3,1.75,0.0,5,7,47.6712,-122.393,1,0,0,0,0,0
14037,715000.0,2,1.0,4.0,4,5,47.5935,-122.39,0,0,0,0,0,0
14038,600000.0,4,2.5,0.0,3,9,47.522,-122.19,0,0,1,0,0,0
14039,802000.0,2,1.75,4.0,4,9,47.4912,-122.365,1,0,0,0,0,0
14040,165000.0,3,1.0,0.0,4,6,47.449,-122.29,0,0,0,0,0,0
14041,750000.0,4,3.25,0.0,4,8,47.6235,-122.298,1,0,1,0,0,0
14042,405000.0,2,1.0,0.0,2,7,47.632,-122.03,1,0,0,0,0,0
14043,521900.0,3,2.5,0.0,3,9,47.7412,-122.168,0,0,1,0,0,0
14044,275000.0,3,1.0,0.0,3,7,47.7285,-122.198,0,0,0,0,0,0
14045,600000.0,5,3.25,0.0,4,9,47.4395,-122.111,1,0,1,0,0,0
14046,442500.0,3,1.75,0.0,3,8,47.4496,-122.146,0,0,0,0,0,0
14047,229950.0,2,1.0,0.0,3,6,47.5028,-122.243,0,0,0,0,0,0
14048,274950.0,3,2.0,0.0,4,7,47.3654,-122.076,0,0,0,0,0,0
14049,407185.0,3,1.75,0.0,4,8,47.5051,-122.461,0,1,0,0,0,0
14050,468000.0,4,2.5,0.0,4,7,47.735,-122.17,1,0,0,0,0,0
14051,450000.0,2,1.0,0.0,3,7,47.6875,-122.387,0,0,0,0,0,0
14052,219950.0,2,1.0,0.0,5,7,47.2005,-121.999,0,0,0,0,0,0
14053,275000.0,2,2.5,0.0,3,7,47.7366,-122.233,0,0,1,0,0,0
14054,229950.0,2,1.0,0.0,3,6,47.4972,-122.224,0,0,0,0,0,0
14055,675000.0,3,1.75,0.0,3,7,47.6417,-122.325,1,0,0,0,0,0
14056,412950.0,4,2.5,0.0,3,8,47.4499,-122.127,0,0,1,0,0,0
14057,670000.0,5,2.25,0.0,3,8,47.7012,-122.12,0,0,1,0,0,0
14058,420000.0,3,1.75,0.0,4,7,47.621,-122.114,0,0,0,0,0,0
14059,358000.0,3,1.5,0.0,4,6,47.3933,-122.454,0,0,0,0,0,0
14060,680000.0,3,2.5,0.0,3,9,47.6649,-122.082,0,0,1,0,0,0
14061,380000.0,2,1.0,0.0,3,7,47.6688,-122.323,0,0,0,0,0,0
14062,515000.0,3,2.5,0.0,3,8,47.7754,-122.032,0,0,1,0,0,0
14063,325000.0,2,1.0,0.0,4,7,47.5128,-122.388,0,0,0,0,0,0
14064,875000.0,3,2.5,0.0,4,7,47.6287,-122.207,0,0,0,0,0,0
14065,426000.0,3,2.5,0.0,3,7,47.5525,-122.366,1,0,1,0,0,0
14066,868500.0,5,2.5,0.0,4,8,47.551,-122.22,1,0,0,0,0,0
14067,657500.0,4,2.75,0.0,3,11,47.3062,-122.15,0,0,1,0,0,0
14068,366000.0,2,1.0,0.0,3,6,47.5532,-122.277,1,0,0,0,0,0
14069,385000.0,2,1.0,0.0,3,6,47.5536,-122.267,0,0,0,0,0,0
14070,300000.0,4,2.0,0.0,3,7,47.4324,-122.171,1,0,0,0,0,0
14071,810000.0,3,1.75,0.0,4,9,47.6498,-122.32,1,0,1,0,0,0
14072,460000.0,4,1.75,0.0,3,6,47.7001,-122.279,1,0,0,0,0,0
14073,459000.0,3,2.5,0.0,4,8,47.5677,-122.003,0,0,1,0,0,0
14074,260000.0,3,1.75,0.0,4,8,47.342,-122.195,0,0,0,0,0,0
14075,557865.0,4,2.5,0.0,3,9,47.6296,-122.029,0,0,1,0,0,0
14076,295000.0,4,1.0,0.0,4,7,47.5892,-122.312,0,1,0,0,0,0
14077,375000.0,4,2.25,0.0,5,7,47.7643,-122.343,0,0,0,0,0,0
14079,307300.0,2,2.0,0.0,3,7,47.7292,-122.343,0,0,0,0,1,0
14080,225000.0,4,1.0,0.0,3,7,47.3767,-122.287,0,1,0,0,0,0
14081,290000.0,3,1.75,0.0,3,7,47.4429,-121.771,0,0,1,0,0,0
14082,690000.0,4,2.0,0.0,4,7,47.5772,-122.292,1,1,0,0,0,0
14083,825000.0,4,2.25,0.0,4,8,47.536,-122.225,0,0,1,0,0,0
14084,645000.0,3,1.75,0.0,4,7,47.7057,-122.374,1,0,0,0,0,0
14085,590000.0,4,2.25,0.0,5,8,47.5698,-122.132,1,0,0,0,0,0
14086,667000.0,5,2.0,0.0,3,7,47.6666,-122.303,1,0,0,0,0,0
14087,664000.0,4,2.5,0.0,3,9,47.6027,-122.024,0,0,1,0,0,0
14088,452100.0,4,2.5,3.0,3,8,47.5037,-122.24,1,0,0,0,0,0
14089,290000.0,2,1.0,0.0,3,7,47.5877,-122.298,0,0,1,0,0,0
14090,950000.0,3,3.0,2.0,4,8,47.4852,-122.357,0,0,1,0,0,0
14091,662500.0,3,2.0,0.0,4,7,47.6624,-122.333,1,1,0,0,0,0
14092,475000.0,4,2.5,0.0,5,7,47.7227,-122.16,0,0,1,0,0,0
14093,450000.0,3,1.5,0.0,3,7,47.7394,-122.252,1,0,0,0,0,0
14094,538250.0,3,2.25,3.0,3,8,47.3948,-122.325,0,0,1,0,0,0
14095,329950.0,2,1.0,0.0,4,6,47.731,-122.341,0,1,0,0,0,0
14097,307000.0,5,1.5,0.0,3,6,47.5545,-122.365,1,1,0,0,0,0
14098,433000.0,3,1.75,0.0,3,7,47.5412,-122.27,1,0,0,0,0,0
14099,212000.0,3,2.25,0.0,4,7,47.3251,-122.354,1,0,0,0,0,0
14100,750000.0,5,2.75,0.0,4,8,47.5906,-122.316,1,0,0,1,0,0
14101,279000.0,3,2.0,0.0,3,7,47.3736,-122.13,0,0,0,0,0,0
14102,476000.0,3,1.0,0.0,4,6,47.6606,-122.395,0,1,0,0,0,0
14103,368000.0,5,1.75,0.0,4,7,47.3941,-122.307,1,0,0,0,0,0
14104,228950.0,4,3.0,0.0,3,7,47.3627,-122.091,1,0,0,0,0,0
14105,568450.0,5,3.5,0.0,4,8,47.3703,-122.159,0,0,1,0,0,0
14106,619000.0,4,1.75,0.0,3,7,47.6883,-122.314,0,1,0,0,0,0
14107,275000.0,3,2.25,0.0,3,7,47.2844,-122.205,0,0,1,0,0,0
14108,321500.0,4,2.5,0.0,3,8,47.3148,-122.27,0,0,1,0,0,0
